,lat,long,dissemination_area,quest,ville,codep,rta,arron,debut,mess1,q1,q2_m1,q2_m2,q2_m3,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14_m1,q14_m2,q14_m3,q15,q16,q17,q18,q19,q20,q20a,q21,q22,q23,q24,q25,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,pond
111,45.598388,-73.597811,24660307,815,SAINT-LEONARD,H1P2Z6,H1P,15,1,1,2, , , , , , , , , , , , , , ,5, , ,2,1,4,4,4,2,4,2,9,1,1,1,1,2,1,3,3,2,2,1,1,2, ,0.91357010076408
112,45.588508,-73.651885,24663281,816,MONTREAL-NORD,H1H5N1,H1H,14,1,1,2, , , , , , , , , , , , , , ,1, , ,4,4,2,1,4,1, ,2,2,1,1,1,1,4,3,1,1,2,2,1,1,2, ,0.5614779907308399
113,45.473462,-73.613601,24660725,817,MONTREAL,H4A3C5,H4A,11,1,1,2, , , , , , , , , , , , , , ,1, , ,3,2,4,3,4,3,0,1,9,1,1,2,2,3,1,3,2,2,1,1,1,2, ,0.81856585972332
114,45.491526,-73.642441,24660776,820,MONTREAL,H3W2Z4,H3W,11,1,1,1,2, , ,2,4,1,2,2,2,2,1,2,1,1, , , ,3,1,4,2,4,2,2,1,3,1,1,2,2,3,1,3,2,2,1,1,1,1,1,0.81856585972332
115,45.492239,-73.58623,24663368,824,MONTREAL,H3H1G7,H3H,16,1,1,2, , , , , , , , , , , , , , ,4,10, ,3,4,4,1,4,3,0,2,6,2,1,2,2,3,3,3,1,2,2,2,1,2, ,0.76672607558491
116,45.545149,-73.539132,24661743,829,MONTREAL,H1W3K3,H1W,13,1,1,2, , , , , , , , , , , , , , ,6,1, ,1,1,3,2,1,5,0,2,6,2,1,1,1,1,1,2,2,1,2,2,1,2, ,2.16279574167529
117,45.519513,-73.555987,24661861,834,MONTREAL,H2L3B7,H2L,16,1,1,2, , , , , , , , , , , , , , ,4, , ,3,1,2,2,4,2,0,1,3,2,1,2,2,3,1,1,2,2,1,2,1,2, ,0.76672607558491
118,45.624307,-73.603632,24662845,839,MONTREAL,H1E2X7,H1E,3,1,1,2, , , , , , , , , , , , , , ,4,1, ,3,1,2,1,4,2,0,2,3,2,1,1,1,3,1,1,1,2,2,2,1,2, ,0.76672607558491
119,45.535463,-73.580591,24661820,841,MONTREAL,H2H1V8,H2H,2,1,1,2, , , , , , , , , , , , , , ,4, , ,1,1,3,2,3,1, ,2,2,1,1,2,2,1,1,2,2,1,2,1,1,2, ,2.30148156975812
120,45.470462,-73.881394,24662334,842,PIERREFONDS,H9J3L2,H9J,21,1,1,2, , , , , , , , , , , , , , ,4,5, ,2,1,4,3,4,2,0,2,6,2,2,3,3,2,1,3,2,2,2,2,2,2, ,0.98007152863766
121,45.420499,-73.639096,24660943,844,LASALLE,H8R2W6,H8R,28,1,1,2, , , , , , , , , , , , , , ,14, , ,4,4,2,1,4,2,0,2,5,1,2,3,3,4,3,1,1,2,2,1,2,2, ,0.5614779907308399
122,45.448321,-73.571456,24661166,854,VERDUN,H4H2A4,H4H,7,1,1,1,2, , ,2,3,2,2,2,2,3,1,2,1,2, , , ,2,1,4,1,4,2,2,1,6,2,1,2,2,2,1,3,1,2,1,2,1,1,1,0.98007152863766
123,45.49378,-73.56502,24663452,855,MONTREAL,H3C0B1,H3C,5,1,1,2, , , , , , , , , , , , , , ,5,4,1,1,1,4,3,3,2,1,1,6,2,1,2,2,1,1,3,2,1,1,2,1,2, ,2.16279574167529
124,45.586414,-73.647513,24662697,867,MONTREAL-NORD,H1H5B6,H1H,14,1,1,1,2, , ,2,1,2,2,2,2,1,2,2,2,2, , , ,1,1,3,1,4,5,3,1,2,2,1,1,1,1,1,2,1,2,1,2,1,1,1,2.16279574167529
125,45.545328,-73.568404,24663401,868,MONTREAL,H1Y3N2,H1Y,4,1,1,1,1, , ,2,2,2,2,2,2,1,2,2,1,2, , , ,2,1,4,1,4,2,2,1,6,1,1,2,2,2,1,3,1,2,1,1,1,1,1,0.91357010076408
126,45.52434,-73.60009,24661379,873,MONTREAL,H2T2L1,H2T,2,1,1,2, , , , , , , , , , , , , , ,1, , ,2,1,2,4,4,2,0,2,2,1,1,2,2,2,1,1,3,2,2,1,1,2, ,0.91357010076408
127,45.533738,-73.553131,24661786,876,MONTREAL,H2K2X7,H2K,16,1,1,2, , , , , , , , , , , , , , ,1, , ,2,1,4,4,4,2,0,1,9,1,1,2,2,2,1,3,3,2,1,1,1,2, ,0.91357010076408
128,45.452064,-73.776888,24662429,878,DORVAL,H9P1P3,H9P,20,1,1,1,1,3, ,4,1,2,2,2,2,2,2,2,1,1, , , ,4,4,2,1,4,2,0,1,5,1,2,3,3,4,3,1,1,2,1,1,2,1,3,0.5614779907308399
129,45.588645,-73.577786,24660216,880,SAINT-LEONARD,H1S1M6,H1S,15,1,1,2, , , , , , , , , , , , , , ,5, , ,1,5,3,4,4,2,2,2,5,2,1,1,1,1,4,2,3,2,2,2,1,2, ,2.16279574167529
130,45.444419,-73.729432,24662236,881,DORVAL,H9S3T7,H9S,20,1,1,1,2, , ,4,2,1,2,2,2,1,1,1,1,1, , , ,4,4,1,1,4,2,0,1,3,2,1,3,3,4,3,1,1,2,1,2,1,1,3,0.71318334403313
131,45.465816,-73.616642,24662158,887,MONTREAL,H4A2H9,H4A,11,1,1,2, , , , , , , , , , , , , , ,1, , ,2,1,4,4,3,1, ,1,6,2,1,2,2,2,1,3,3,1,1,2,1,2, ,0.98007152863766
132,45.4792258944702,-73.8439401984215,24662353,888,SAINTE-GENEVIEVE,H9G,H9G,19,1,1,2, , , , , , , , , , , , , , ,9,97,1,2,1,3,1,4,3,3,1,3,1,2,3,3,2,1,2,1,2,1,1,2,2, ,0.91357010076408
133,45.470507,-73.621711,24660759,896,MONTREAL,H4A1M7,H4A,11,1,1,2, , , , , , , , , , , , , , ,1, , ,3,1,4,2,4,2,0,1,6,2,1,2,2,3,1,3,2,2,1,2,1,2, ,0.76672607558491
134,45.483361,-73.599411,24661069,898,WESTMOUNT,H3Y2X7,H3Y,8,1,1,2, , , , , , , , , , , , , , ,1, , ,4,4,4,3,4,1, ,1,6,1,2,2,2,4,3,3,2,2,1,1,2,2, ,0.5614779907308399
135,45.473805,-73.863862,24662340,905,PIERREFONDS,H9H2V6,H9H,26,1,1,1,2, , ,4,1,2,2,2,2,3,2,2,1,1, , , ,2,1,4,1,4,4,0,1,9,2,2,3,3,2,1,3,1,2,1,2,2,1,3,0.98007152863766
136,45.530655,-73.5647,24661797,912,MONTREAL,H2K3Z3,H2K,16,1,1,2, , , , , , , , , , , , , , ,4, , ,2,1,4,1,4,3,1,2,6,2,1,2,2,2,1,3,1,2,2,2,1,2, ,0.98007152863766
137,45.569571,-73.618546,24660351,913,MONTREAL,H1Z3M5,H1Z,6,1,1,2, , , , , , , , , , , , , , ,4, , ,4,4,1,1,4,2,0,2,9,2,1,2,2,4,3,1,1,2,2,2,1,2, ,0.71318334403313
138,45.497492,-73.583605,24663246,916,MONTREAL,H3H1C2,H3H,16,1,1,2, , , , , , , , , , , , , , ,11, , ,1,1,4,1,4,2,0,2,6,1,1,2,2,1,1,3,1,2,2,1,1,2, ,2.30148156975812
139,45.582377,-73.599408,24660390,917,SAINT-LEONARD,H1R2R2,H1R,15,1,1,1,1, , ,2,4,2,2,2,2,1,2,2,1,1, , , ,3,1,2,1,4,2,0,2,9,2,1,1,1,3,1,1,1,2,2,2,1,1,1,0.76672607558491
140,45.443013,-73.769727,24662257,931,DORVAL,H9S2M9,H9S,20,1,1,1,2, , ,4,2,2,2,2,2,2,2,2,2,2, , , ,2,1,4,1,4,2,3,1,6,2,1,3,3,2,1,3,1,2,1,2,1,1,3,0.98007152863766
141,45.5026,-73.727516,24663423,933,SAINT-LAURENT,H4R3N3,H4R,27,1,1,2, , , , , , , , , , , , , , ,97, , ,1,1,4,4,3,2,2,1,6,2,1,3,3,1,1,3,3,1,1,2,1,2, ,2.16279574167529
142,45.465506,-73.563759,24661148,946,VERDUN,H4G3C8,H4G,7,1,1,1,1, , ,4,3,1,2,2,2,1,1,2,1,1, , , ,4,4,1,1,4,2,0,1,5,1,1,2,2,4,3,1,1,2,1,1,1,1,3,0.5614779907308399
143,45.582489,-73.559095,24660128,947,MONTREAL,H1M2J6,H1M,13,1,1,2, , , , , , , , , , , , , , ,97, , ,2,5,1,1,4,3,1,2,1,1,1,1,1,2,4,1,1,2,2,1,1,2, ,0.91357010076408
144,45.606022,-73.551278,24660184,949,ANJOU,H1K3R5,H1K,10,1,1,2, , , , , , , , , , , , , , ,18, , ,3,4,3,1,4,1, ,2,3,2,1,1,1,3,3,2,1,2,2,2,1,2, ,0.76672607558491
145,45.554102,-73.673279,24662526,953,MONTREAL,H3L1A9,H3L,9,1,1,1,2, , ,1,1,1,2,2,2,1,2,2,1,2, , , ,2,1,4,4,4,2,2,1,5,1,1,2,2,2,1,3,3,2,1,1,1,1,1,0.91357010076408
146,45.53899,-73.622443,24660442,954,MONTREAL,H2R2B5,H2R,6,1,1,2, , , , , , , , , , , , , , ,8, , ,2,1,4,2,4,2,1,2,5,1,1,2,2,2,1,3,2,2,2,1,1,2, ,0.91357010076408
147,45.578424,-73.575254,24661692,955,MONTREAL,H1T1E5,H1T,4,1,1,2, , , , , , , , , , , , , , ,4,5, ,2,1,4,4,2,2,0,2,3,1,1,2,2,2,1,3,3,1,2,1,1,2, ,0.91357010076408
148,45.541868,-73.61001,24661469,956,MONTREAL,H2S2H4,H2S,4,1,1,1,2, , ,1,1,2,2,2,2,2,1,2,1,2, , , ,4,4,3,2,4,3,0,1,3,1,1,2,2,4,3,2,2,2,1,1,1,1,1,0.5614779907308399
149,45.569793,-73.523814,24661723,962,MONTREAL,H1N2W1,H1N,13,1,1,1,1, , ,2,1,2,2,2,1,1,2,2,1,2, , , ,3,1,3,4,4,2,2,2,3,1,1,1,1,3,1,2,3,2,2,1,1,1,1,0.81856585972332
150,45.615146,-73.544331,24662906,965,ANJOU,H1K4X6,H1K,10,1,1,1,2, , ,3,1,2,2,2,2,1,2,1,1,1, , , ,3,1,4,2,4,1, ,1,4,2,1,1,1,3,1,3,2,2,1,2,1,1,2,0.76672607558491
151,45.66276,-73.492595,24660045,967,MONTREAL,H1A3B4,H1A,3,1,1,2, , , , , , , , , , , , , , ,3, , ,3,4,4,1,4,2,0,1,9,2,1,1,1,3,3,3,1,2,1,2,1,2, ,0.76672607558491
152,45.555189,-73.593854,24661631,970,MONTREAL,H1Y2M4,H1Y,4,1,1,2, , , , , , , , , , , , , , ,3,1, ,2,1,4,1,4,1, ,2,2,2,1,2,2,2,1,3,1,2,2,2,1,2, ,0.98007152863766
153,45.692715,-73.485806,24660005,972,POINTE-AUX-TREMBLES,H1A4Z7,H1A,3,1,1,1,2, , ,2,1,1,2,2,2,1,1,2,1,2, , , ,3,1,4,1,4,3,0,1,6,1,1,1,1,3,1,3,1,2,1,1,1,1,1,0.81856585972332
154,45.444291,-73.610832,24663305,978,LASALLE,H8N3E8,H8N,12,1,1,2, , , , , , , , , , , , , , ,4, , ,4,4,3,1,4,2,0,1,4,1,1,3,3,4,3,2,1,2,1,1,1,2, ,0.5614779907308399
155,45.578597,-73.59035,24660268,979,SAINT-LEONARD,H1S3E6,H1S,15,1,1,2, , , , , , , , , , , , , , ,8,4, ,3,1,3,1,4,1, ,1,3,2,1,1,1,3,1,2,1,2,1,2,1,2, ,0.76672607558491
156,45.468528,-73.658058,24660855,988,COTE SAINT-LUC,H4W1T9,H4W,18,1,1,2, , , , , , , , , , , , , , ,1, , ,2,1,4,1,4,4,1,1,6,2,1,3,3,2,1,3,1,2,1,2,1,2, ,0.98007152863766
157,45.613278,-73.627295,24662785,994,MONTREAL-NORD,H1G4L1,H1G,14,1,1,2, , , , , , , , , , , , , , ,10, , ,4,1,4,1,4,6,0,1,9,1,1,1,1,4,1,3,1,2,1,1,1,2, ,0.5614779907308399
158,45.462225,-73.676838,24662434,996,COTE SAINT-LUC,H4W2N9,H4W,18,1,1,2, , , , , , , , , , , , , , ,1, , ,2,1,4,1,4,2,1,1,9,2,2,3,3,2,1,3,1,2,1,2,2,2, ,0.98007152863766
159,45.560327,-73.659454,24662578,997,MONTREAL,H2C2R4,H2C,9,1,1,2, , , , , , , , , , , , , , ,17, , ,4,4,4,2,4,1, ,2,1,2,1,2,2,4,3,3,2,2,2,2,1,2, ,0.71318334403313
160,45.58297,-73.576573,24660225,1006,SAINT-LEONARD,H1S2A4,H1S,15,1,1,2, , , , , , , , , , , , , , ,5, , ,3,1,4,4,3,2,2,2,2,1,1,1,1,3,1,3,3,1,2,1,1,2, ,0.81856585972332
161,45.470381,-73.836835,24663161,1007,DOLLARD-DES-ORMEAUX,H9G1K9,H9G,19,1,1,1,2, , ,4,3,2,2,2,2,2,1,2,1,2, , , ,3,2,3,3,4,3,0,1,4,1,2,3,3,3,1,2,2,2,1,1,2,1,3,0.81856585972332
162,45.536989,-73.595859,24661448,1013,MONTREAL,H2S2B4,H2S,4,1,1,2, , , , , , , , , , , , , , ,1,3, ,4,4,1,1,4,2,0,1,9,2,1,2,2,4,3,1,1,2,1,2,1,2, ,0.71318334403313
163,45.44213,-73.689052,24662204,1014,LACHINE,H8S1R4,H8S,28,1,1,2, , , , , , , , , , , , , , ,4, , ,4,4,1,4,4,1, ,2,1,1,2,3,3,4,3,1,3,2,2,1,2,2, ,0.5614779907308399
164,45.57945,-73.544182,24663241,1015,MONTREAL,H1N1G3,H1N,13,1,1,2, , , , , , , , , , , , , , ,4, , ,4,4,1,1,4,1, ,2,2,1,1,1,1,4,3,1,1,2,2,1,1,2, ,0.5614779907308399
165,45.649445,-73.504187,24662952,1022,MONTREAL,H1B1R9,H1B,17,1,1,2, , , , , , , , , , , , , , ,1, , ,3,1,2,4,2,1, ,1,4,2,1,1,1,3,1,1,3,1,1,2,1,2, ,0.76672607558491
166,45.463157,-73.597067,24661032,1045,VERDUN,H4E,H4E,5,1,1,2, , , , , , , , , , , , , , ,1, , ,3,1,4,1,4,2,0,1,6,2,1,2,2,3,1,3,1,2,1,2,1,2, ,0.76672607558491
167,45.516081,-73.62361,24661349,1051,OUTREMONT,H2V1B9,H2V,1,1,1,1,2,1, ,3,1,2,2,2,2,2,2,2,1,2, , , ,2,1,4,1,4,2,2,1,6,2,1,2,2,2,1,3,1,2,1,2,1,1,2,0.98007152863766
168,45.593809,-73.563672,24660136,1054,MONTREAL,H1M3A8,H1M,13,1,1,2, , , , , , , , , , , , , , ,5,1,4,2,1,3,4,4,1, ,2,4,1,1,1,1,2,1,2,3,2,2,1,1,2, ,0.91357010076408
169,45.525745,-73.676428,24660541,1066,SAINT-LAURENT,H4L4T4,H4L,27,1,1,1,2, , ,4,3,1,2,2,2,2,2,2,1,2, , , ,2,1,2,1,4,4,0,1,9,1,2,3,3,2,1,1,1,2,1,1,2,1,3,0.91357010076408
170,45.571801,-73.656441,24662661,1076,MONTREAL,H2B2E9,H2B,9,1,1,2, , , , , , , , , , , , , , ,5, , ,1,6,3,1,4,2,1,2,2,1,1,2,2,1,4,2,1,2,2,1,1,2, ,2.30148156975812
171,45.545622,-73.554256,24661774,1081,MONTREAL,H1W2Z3,H1W,13,1,1,2, , , , , , , , , , , , , , ,13, , ,4,4,1,1,4,3,0,1,9,2,1,1,1,4,3,1,1,2,1,2,1,2, ,0.71318334403313
172,45.493668,-73.626538,24660690,1084,MONTREAL,H3T1M7,H3T,11,1,1,1,2, , ,1,1,2,2,2,2,1,2,2,9,2, , , ,4,4,4,4,4,3,0,1,9,1,1,2,2,4,3,3,3,2,1,1,1,1,1,0.5614779907308399
173,45.515521,-73.553194,24661926,1086,MONTREAL,H2L3K5,H2L,16,1,1,2, , , , , , , , , , , , , , ,4, , ,3,4,4,4,3,2,0,1,6,1,2,2,2,3,3,3,3,1,1,1,2,2, ,0.81856585972332
174,45.479576,-73.848489,24663040,1087,MONTREAL,H2S,H2S,4,1,1,1,2, , ,4,1,2,2,2,2,1,2,2,1,1, , , ,2,1,4,4,4,2,2,1,6,1,1,2,2,2,1,3,3,2,1,1,1,1,3,0.91357010076408
175,45.652281,-73.501734,24660036,1088,MONTREAL,H1A,H1A,3,1,1,2, , , , , , , , , , , , , , ,3, , ,3,1,1,1,4,1, ,1,9,1,1,1,1,3,1,1,1,2,1,1,1,2, ,0.81856585972332
176,45.437343,-73.591821,24662122,1092,VERDUN,H4H2R8,H4H,7,1,1,1,2, , ,2,1,2,2,2,1,2,2,2,2,2, , , ,3,2,3,1,4,2,0,1,3,2,1,2,2,3,1,2,1,2,1,2,1,1,1,0.76672607558491
177,45.607591,-73.58939,24660301,1098,ANJOU,H1J2Y4,H1J,10,1,1,2, , , , , , , , , , , , , , ,2,3, ,1,5,3,2,2,1, ,2,1,2,1,1,1,1,4,2,2,1,2,2,1,2, ,2.16279574167529
178,45.458234,-73.824328,24663166,1104,POINTE-CLAIRE,H9R5P5,H9R,22,1,1,2, , , , , , , , , , , , , , ,5, , ,4,4,4,3,1,99,0,2,2,2,1,3,3,4,3,3,2,1,2,2,1,2, ,0.71318334403313
179,45.522244,-73.684546,24660561,1106,SAINT-LAURENT,H4L4E7,H4L,27,1,1,1,2, , ,1,1,2,2,2,1,1,1,2,1,2, , , ,3,1,4,1,4,3,0,1,6,1,2,3,3,3,1,3,1,2,1,1,2,1,1,0.81856585972332
180,45.419434,-73.646999,24660935,1111,LASALLE,H8R2M8,H8R,28,1,1,2, , , , , , , , , , , , , , ,4,5, ,3,4,2,1,4,1, ,2,1,2,2,3,3,3,3,1,1,2,2,2,2,2, ,0.76672607558491
181,45.546207,-73.569937,24662022,1118,MONTREAL,H1Y2B1,H1Y,4,1,1,2, , , , , , , , , , , , , , ,18, , ,2,2,3,1,4,1, ,2,2,2,1,2,2,2,1,2,1,2,2,2,1,2, ,0.98007152863766
182,45.541018,-73.628298,24660474,1120,MONTREAL,H2R2B9,H2R,6,1,1,1,2, , ,4,1,2,2,2,1,2,1,1,1,2, , , ,4,4,4,1,4,2,0,1,6,1,1,2,2,4,3,3,1,2,1,1,1,1,3,0.5614779907308399
183,45.523717,-73.699808,24663380,1137,SAINT-LAURENT,H4L3B5,H4L,27,1,1,1,2, , ,4,3,2,2,2,2,2,1,2,1,1, , , ,1,1,3,4,4,3,1,1,9,2,2,3,3,1,1,2,3,2,1,2,2,1,3,2.16279574167529
184,45.494316,-73.566834,24663452,1140,MONTREAL,H3C0G1,H3C,5,1,1,2, , , , , , , , , , , , , , ,1, , ,3,1,4,1,4,3,0,1,6,2,1,2,2,3,1,3,1,2,1,2,1,2, ,0.76672607558491
185,45.632978,-73.602171,24662827,1143,MONTREAL,H1E7G9,H1E,3,1,1,2, , , , , , , , , , , , , , ,6,1, ,1,1,2,1,4,2,0,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2, ,2.30148156975812
186,45.484615,-73.578673,24661116,1149,MONTREAL,H3J1H8,H3J,5,1,1,2, , , , , , , , , , , , , , ,1, , ,2,1,4,1,4,2,0,1,9,1,1,2,2,2,1,3,1,2,1,1,1,2, ,0.91357010076408
187,45.538572,-73.649054,24660483,1151,MONTREAL,H2N1W9,H2N,9,1,1,1,2, , ,4,1,2,1,1,1,1,1,1,1,1, , , ,3,2,2,1,4,2,0,1,4,2,2,2,2,3,1,1,1,2,1,2,2,1,3,0.76672607558491
188,45.451878,-73.83578,,1160,MONTREAL,H9R,H9R,22,1,1,2, , , , , , , , , , , , , , ,1,4, ,2,1,2,1,4,2,0,2,3,1,1,3,3,2,1,1,1,2,2,1,1,2, ,0.91357010076408
189,45.599169,-73.573776,24662961,1163,ANJOU,H1J1Y5,H1J,10,1,1,2, , , , , , , , , , , , , , ,5, , ,3,1,2,1,4,1, ,2,1,1,1,1,1,3,1,1,1,2,2,1,1,2, ,0.81856585972332
190,45.565207,-73.584935,24662108,1186,MONTREAL,H1T3N4,H1T,4,1,1,1,2, , ,4,3,2,2,2,2,2,1,1,1,2, , , ,2,1,4,4,3,2,2,1,5,1,1,2,2,2,1,3,3,1,1,1,1,1,3,0.91357010076408
191,45.537101,-73.561883,24662026,1189,MONTREAL,H2K3A4,H2K,16,1,1,1,2, , ,3,1,2,1,1,2,3,1,2,1,1, , , ,1,2,4,2,4,2,2,1,6,2,1,2,2,1,1,3,2,2,1,2,1,1,2,2.16279574167529
192,45.437838,-73.819653,24663133,1195,POINTE-CLAIRE,H9S4X6,H9S,20,1,1,2, , , , , , , , , , , , , , ,5, , ,4,4,4,3,4,2,0,1,6,1,2,3,3,4,3,3,2,2,1,1,2,2, ,0.5614779907308399
193,45.554465,-73.67362,24662526,1202,MONTREAL,H3L1A3,H3L,9,1,1,1,2, , ,2,1,2,2,2,2,1,2,2,1,1, , , ,4,4,4,2,4,1, ,1,4,2,1,2,2,4,3,3,2,2,1,2,1,1,1,0.71318334403313
194,45.492039,-73.639994,24660619,1203,MONTREAL,H3W1J4,H3W,11,1,1,2, , , , , , , , , , , , , , ,1,4, ,2,5,2,1,4,2,0,1,9,2,2,2,2,2,4,1,1,2,1,2,2,2, ,0.98007152863766
195,45.580689,-73.612431,24660406,1206,SAINT-LEONARD,H1R3C3,H1R,15,1,1,2, , , , , , , , , , , , , , ,5,4, ,2,1,3,1,2,3,2,2,1,1,1,1,1,2,1,2,1,1,2,1,1,2, ,0.91357010076408
196,45.5835803,-73.5421167,24663320,1207,MONTREAL,H1N,H1N,13,1,1,2, , , , , , , , , , , , , , ,14, , ,4,4,1,1,4,1, ,1,1,2,1,1,1,4,3,1,1,2,1,2,1,2, ,0.71318334403313
197,45.57039,-73.528353,24661720,1209,MONTREAL,H1N2B1,H1N,13,1,1,2, , , , , , , , , , , , , , ,1, , ,1,2,4,1,4,2,1,1,5,1,1,1,1,1,1,3,1,2,1,1,1,2, ,2.30148156975812
198,45.520223,-73.638837,24661575,1218,MONT-ROYAL,H3P1R3,H3P,33,1,1,2, , , , , , , , , , , , , , ,1, , ,2,1,4,1,4,3,1,1,9,2,1,2,2,2,1,3,1,2,1,2,1,2, ,0.98007152863766
199,45.561692,-73.583453,24661670,1223,MONTREAL,H1X2J5,H1X,4,1,1,1,1, , ,3,1,1,2,2,1,1,2,2,1,1, , , ,2,1,4,1,4,1, ,2,3,2,1,2,2,2,1,3,1,2,2,2,1,1,2,0.98007152863766
200,45.609263,-73.525952,24660069,1229,MONTREAL,H1L4H8,H1L,13,1,1,1,2, , ,1,9,1,2,2,2,2,1,2,1,2, , , ,1,1,2,1,4,1, ,2,3,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2.30148156975812
201,45.502933,-73.78364,24662994,1233,PIERREFONDS,H8Y3P3,H8Y,25,1,1,2, , , , , , , , , , , , , , ,1, , ,2,1,4,2,4,2,0,1,6,2,1,3,3,2,1,3,2,2,1,2,1,2, ,0.98007152863766
202,45.529951,-73.642143,24661560,1244,MONTREAL,H3N2S3,H3N,6,1,1,1,2, , ,4,1,2,2,2,2,2,1,1,1,2, , , ,3,2,3,4,4,3,0,1,2,1,2,2,2,3,1,2,3,2,1,1,2,1,3,0.81856585972332
203,45.5202,-73.583923,24661963,1247,MONTREAL,H2W2C6,H2W,2,1,1,2, , , , , , , , , , , , , , ,4, , ,1,2,3,1,2,2,2,2,4,1,1,2,2,1,1,2,1,1,2,1,1,2, ,2.30148156975812
204,45.590181,-73.608832,24660402,1250,SAINT-LEONARD,H1R2L1,H1R,15,1,1,1,2, , ,4,1,2,2,2,2,1,2,2,1,2, , , ,4,4,1,1,4,2,0,9,9,1,1,1,1,4,3,1,1,2, ,1,1,1,3,0.5614779907308399
205,45.602152,-73.638149,24662798,1269,MONTREAL-NORD,H1H5P5,H1H,14,1,1,2, , , , , , , , , , , , , , ,4,5,3,4,4,1,2,4,1, ,2,1,2,1,1,1,4,3,1,2,2,2,2,1,2, ,0.71318334403313
206,45.565455,-73.598386,24660254,1275,MONTREAL,H2A2P2,H2A,6,1,1,2, , , , , , , , , , , , , , ,5,1, ,2,1,2,1,4,2,2,2,4,1,1,2,2,2,1,1,1,2,2,1,1,2, ,0.91357010076408
207,45.649994,-73.586099,24662867,1282,MONTREAL,H1E4S1,H1E,3,1,1,1,2, , ,3,1,2,2,2,2,2,1,2,1,1, , , ,2,1,2,1,4,3,1,1,9,2,1,1,1,2,1,1,1,2,1,2,1,1,2,0.98007152863766
208,45.505323,-73.681904,24660585,1284,SAINT-LAURENT,H4M2K7,H4M,27,1,1,2, , , , , , , , , , , , , , ,1, , ,2,1,3,4,4,2,2,1,3,1,1,3,3,2,1,2,3,2,1,1,1,2, ,0.91357010076408
209,45.585259,-73.555112,24663221,1286,MONTREAL,H1M2Y6,H1M,13,1,1,2, , , , , , , , , , , , , , ,5,4, ,3,2,4,2,4,2,0,1,2,1,1,1,1,3,1,3,2,2,1,1,1,2, ,0.81856585972332
210,45.445695,-73.584221,24661202,1287,VERDUN,H4H1E1,H4H,7,1,1,2, , , , , , , , , , , , , , ,4, , ,4,4,2,3,4,1, ,2,1,2,2,2,2,4,3,1,2,2,2,2,2,2, ,0.71318334403313
211,45.510223,-73.661994,24661601,1292,SAINT-LAURENT,H4N2K5,H4N,27,1,1,2, , , , , , , , , , , , , , ,4, , ,1,1,4,1,4,2,0,1,5,1,1,3,3,1,1,3,1,2,1,1,1,2, ,2.30148156975812
212,45.447068,-73.848621,24662290,1293,KIRKLAND,H9H4M3,H9H,26,1,1,1,2, , ,4,3,1,2,2,2,3,1,2,1,1, , , ,4,4,2,1,4,2,0,1,9,2,2,3,3,4,3,1,1,2,1,2,2,1,3,0.71318334403313
213,45.644188,-73.577819,24662860,1294,MONTREAL,H1E7P2,H1E,3,1,1,1,2, , ,2,1,2,2,2,2,1,2,2,1,2, , , ,2,1,2,1,4,2,0,1,6,1,1,1,1,2,1,1,1,2,1,1,1,1,1,0.91357010076408
214,45.540749,-73.557413,24661779,1302,MONTREAL,H1W2K5,H1W,13,1,1,1,97, , ,4,3,1,2,2,1,4,1,1,1,1, , , ,4,2,4,1,4,1, ,2,2,2,1,1,1,4,1,3,1,2,2,2,1,1,3,0.71318334403313
215,45.456296,-73.568336,24661158,1308,VERDUN,H4G2Z2,H4G,7,1,1,1,2,3, ,2,1,2,2,2,2,3,1,1,1,2, , , ,1,1,4,2,3,2,2,2,2,2,1,2,2,1,1,3,2,1,2,2,1,1,1,2.16279574167529
216,45.639382,-73.487893,24660059,1318,POINTE-AUX-TREMBLES,H1B3A7,H1B,17,1,1,2, , , , , , , , , , , , , , ,4, , ,2,1,2,1,4,2,0,2,4,2,1,1,1,2,1,1,1,2,2,2,1,2, ,0.98007152863766
217,45.6216766544273,-73.6104307855879,24663282,1321,MONTREAL-NORD,H1G,H1G,14,1,1,2, , , , , , , , , , , , , , ,4, , ,4,4,2,4,2,2,0,1,4,2,1,1,1,4,3,1,3,1,1,2,1,2, ,0.71318334403313
218,45.497354,-73.640641,24660672,1324,MONTREAL,H3W1C8,H3W,11,1,1,2, , , , , , , , , , , , , , ,4,5, ,2,1,3,4,4,2,2,2,3,2,1,2,2,2,1,2,3,2,2,2,1,2, ,0.98007152863766
219,45.517243,-73.584108,24661960,1325,MONTREAL,H2W1V5,H2W,2,1,1,1,5,1, ,3,2,2,2,2,2,3,1,1,1,2, , , ,1,3,4,1,4,2,1,1,4,1,1,2,2,1,2,3,1,2,1,1,1,1,2,2.30148156975812
220,45.555742,-73.631759,24662602,1332,MONTREAL,H2M2L4,H2M,9,1,1,1,97, , ,4,1,2,2,2,2,1,1,2,1,1, , , ,3,4,3,1,4,1, ,1,5,2,1,2,2,3,3,2,1,2,1,2,1,1,3,0.76672607558491
